inn;company_id;period;region;okved2;okopf_id;details_id
4401142296;7872098;2023;КОСТРОМСКАЯ;93.29.9;12300;47483535
4401142296;7872098;2024;КОСТРОМСКАЯ;93.29.9;12300;50711328
6442012282;8093433;2022;САРАТОВСКАЯ;25.62;12300;44891789
6442012282;8093433;2023;САРАТОВСКАЯ;25.62;12300;47654389
6442012282;8093433;2024;САРАТОВСКАЯ;25.62;12300;50927455
4401099160;1099513;2022;КОСТРОМСКАЯ;68.20.2;12267;45993671
4401099160;1099513;2023;КОСТРОМСКАЯ;68.20.2;12267;49809217
4401099160;1099513;2024;КОСТРОМСКАЯ;68.20.2;12267;51900174
4506006981;9953055;2022;КУРГАНСКАЯ;71.12;12300;44112807
4506006981;9953055;2023;КУРГАНСКАЯ;71.12;12300;49202852
4506006981;9953055;2024;КУРГАНСКАЯ;71.12;12300;50866265
2543168994;11947059;2022;ПРИМОРСКИЙ;71.12.2;12300;46586966
2543168994;11947059;2023;ПРИМОРСКИЙ;71.12.2;12300;49376575
2543168994;11947059;2024;ПРИМОРСКИЙ;71.12.2;12300;51086595
3303010772;8471656;2022;ВЛАДИМИРСКАЯ;52.29;12300;46275922
3303010772;8471656;2023;ВЛАДИМИРСКАЯ;52.29;12300;49134198
3303010772;8471656;2024;ВЛАДИМИРСКАЯ;52.29;12300;52001993
7723727270;1515796;2022;МОСКВА;47.1;12300;45263925
7723727270;1515796;2023;МОСКВА;47.1;12300;49357213
7723727270;1515796;2024;МОСКВА;47.1;12300;52530314
4826031722;1928914;2022;ЛИПЕЦКАЯ;69.10;12300;44890236
4826031722;1928914;2023;ЛИПЕЦКАЯ;69.10;12300;47914172
4826031722;1928914;2024;ЛИПЕЦКАЯ;69.10;12300;50959690
0326025473;885691;2022;БУРЯТИЯ;58.14;12300;44647314
0326025473;885691;2023;БУРЯТИЯ;58.14;12300;48593093
0326025473;885691;2024;БУРЯТИЯ;58.14;12300;51290652
7805521190;1386374;2022;САНКТ-ПЕТЕРБУРГ;20.17;12300;45474795
7805521190;1386374;2023;САНКТ-ПЕТЕРБУРГ;46.49;12300;48390322
7805521190;1386374;2024;САНКТ-ПЕТЕРБУРГ;46.49;12300;51373679
5225006667;8055530;2022;НИЖЕГОРОДСКАЯ;01.61;12300;44288924
5225006667;8055530;2023;НИЖЕГОРОДСКАЯ;01.61;12300;47400250
5225006667;8055530;2024;НИЖЕГОРОДСКАЯ;01.61;12300;50468366
2540270855;11917419;2022;ПРИМОРСКИЙ;70.10.2;12300;47105172
2540270855;11917419;2023;ПРИМОРСКИЙ;70.10.2;12300;49172309
2540270855;11917419;2024;ПРИМОРСКИЙ;70.10.2;12300;52455623
5305006207;1947327;2022;НОВГОРОДСКАЯ;47.1;12300;44952766
5305006207;1947327;2023;НОВГОРОДСКАЯ;47.1;12300;48148189
5305006207;1947327;2024;НОВГОРОДСКАЯ;47.1;12300;52047718
3443126696;9527542;2022;АСТРАХАНСКАЯ;41.20;12300;47065957
3443126696;9527542;2023;АСТРАХАНСКАЯ;41.20;12300;49701819
3443126696;9527542;2024;АСТРАХАНСКАЯ;41.20;12300;52169770
4028042505;1682245;2022;КАЛУЖСКАЯ;43.21;12300;45586965
4028042505;1682245;2023;КАЛУЖСКАЯ;43.21;12300;48924390
4028042505;1682245;2024;КАЛУЖСКАЯ;43.21;12300;51807728
2463128509;11997904;2022;КРАСНОЯРСКИЙ;46.9;12300;43897998
2463128509;11997904;2023;КРАСНОЯРСКИЙ;46.90;12300;49954241
2463128509;11997904;2024;КРАСНОЯРСКИЙ;46.90;12300;50122852
3906248542;609815;2022;КАЛИНИНГРАДСКАЯ;68.20.2;12300;45168512
3906248542;609815;2023;КАЛИНИНГРАДСКАЯ;68.20.2;12300;49806095
3906248542;609815;2024;КАЛИНИНГРАДСКАЯ;68.20.2;12300;51490960
7839327169;1891648;2022;САНКТ-ПЕТЕРБУРГ;32.30;12300;45576025
7839327169;1891648;2023;САНКТ-ПЕТЕРБУРГ;32.30;12300;48413868
7839327169;1891648;2024;САНКТ-ПЕТЕРБУРГ;32.30;12300;51595113
7840470653;2057382;2022;САНКТ-ПЕТЕРБУРГ;41.2;12300;46017837
7840470653;2057382;2023;САНКТ-ПЕТЕРБУРГ;41.2;12300;49283497
7840470653;2057382;2024;САНКТ-ПЕТЕРБУРГ;41.2;12300;52031974
1502022881;6751168;2022;СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ;69.20;12300;46495897
1502022881;6751168;2023;СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ;69.20;12300;49055687
1502022881;6751168;2024;СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ;69.20;12300;51763675
1658179101;9215433;2022;ТАТАРСТАН;56.10;12300;45322086
1658179101;9215433;2023;ТАТАРСТАН;56.10;12300;47880075
1658179101;9215433;2024;ТАТАРСТАН;56.10;12300;51858295
7743924118;8488139;2022;МОСКВА;41.20;12300;44463908
7743924118;8488139;2023;МОСКВА;41.20;12300;48457075
7743924118;8488139;2024;МОСКВА;25.11;12300;51741209
6168055890;2332961;2022;РОСТОВСКАЯ;49.3;12300;46439509
6168055890;2332961;2023;РОСТОВСКАЯ;49.3;12300;48990159
6168055890;2332961;2024;РОСТОВСКАЯ;49.3;12300;51693738
4312124190;6877671;2022;КИРОВСКАЯ;25.62;12300;44568143
4312124190;6877671;2023;КИРОВСКАЯ;25.62;12300;47700837
4312124190;6877671;2024;КИРОВСКАЯ;25.62;12300;50903058
2466189059;10548571;2022;КРАСНОЯРСКИЙ;46.73.6;12300;44047019
2466189059;10548571;2023;КРАСНОЯРСКИЙ;46.73.6;12300;47227976
2466189059;10548571;2024;КРАСНОЯРСКИЙ;46.73.6;12300;50086483
5190040375;8909246;2022;МУРМАНСКАЯ;49.41.1;12300;44447826
5190040375;8909246;2023;МУРМАНСКАЯ;49.41.1;12300;47600798
5190040375;8909246;2024;МУРМАНСКАЯ;49.41.1;12300;50479822
7726748102;8541871;2022;МОСКВА;96.02;12300;45025751
7726748102;8541871;2023;МОСКВА;96.02;12300;48510267
7726748102;8541871;2024;МОСКВА;96.02;12300;51664047
2631054562;4621477;2022;СТАВРОПОЛЬСКИЙ;73.11;12300;45285512
2631054562;4621477;2023;СТАВРОПОЛЬСКИЙ;73.11;12300;48050944
2631054562;4621477;2024;СТАВРОПОЛЬСКИЙ;73.11;12300;51119176
7405009332;3025778;2022;ЧЕЛЯБИНСКАЯ;73.12;12300;44883775
7405009332;3025778;2023;ЧЕЛЯБИНСКАЯ;73.12;12300;47621297
7405009332;3025778;2024;ЧЕЛЯБИНСКАЯ;73.12;12300;50886602
4205212317;2715726;2022;КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС;68.32;12300;45276604
4205212317;2715726;2023;КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС;68.32.1;12300;48008553
4205212317;2715726;2024;КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС;68.32;12300;50851108
7017399019;9697363;2022;ТОМСКАЯ;49.4;12300;45830537
7017399019;9697363;2023;ТОМСКАЯ;49.4;12300;48408160
7017399019;9697363;2024;ТОМСКАЯ;49.4;12300;51672161
2635050287;6804842;2022;СТАВРОПОЛЬСКИЙ;42.13;12300;47048497
2635050287;6804842;2023;СТАВРОПОЛЬСКИЙ;42.13;12300;49038007
2635050287;6804842;2024;СТАВРОПОЛЬСКИЙ;42.13;12300;51127273
0561009168;6635470;2022;ДАГЕСТАН;42.22;12247;45826042
0561009168;6635470;2023;ДАГЕСТАН;42.22;12247;48798946
0561009168;6635470;2024;ДАГЕСТАН;42.22;12247;51596643
2634049722;6805231;2022;СТАВРОПОЛЬСКИЙ;69.20.1;12300;45500285
2634049722;6805231;2023;СТАВРОПОЛЬСКИЙ;69.20.1;12300;49626757
2634049722;6805231;2024;СТАВРОПОЛЬСКИЙ;69.20.1;12300;51771478
5036050572;5856475;2022;МОСКОВСКАЯ;69.10;12300;44625017
5036050572;5856475;2023;МОСКОВСКАЯ;69.10;12300;48099983
5036050572;5856475;2024;МОСКОВСКАЯ;69.10;12300;50487768
3906409863;11756192;2022;КАЛИНИНГРАДСКАЯ;46.51;12300;46437501
3906409863;11756192;2023;КАЛИНИНГРАДСКАЯ;46.51;12300;48663296
3906409863;11756192;2024;КАЛИНИНГРАДСКАЯ;62.03;12300;51769786
4706050314;11893682;2022;ЛЕНИНГРАДСКАЯ;46.14;12300;46323276
4706050314;11893682;2023;ЛЕНИНГРАДСКАЯ;46.14;12300;49077840
4706050314;11893682;2024;ЛЕНИНГРАДСКАЯ;46.14;12300;52544793
6915015451;9757335;2022;ТВЕРСКАЯ;69.20.2;12300;46553287
6915015451;9757335;2023;ТВЕРСКАЯ;69.20.2;12300;49527755
6915015451;9757335;2024;ТВЕРСКАЯ;69.20.2;12300;52470716
2222046560;3087795;2022;АЛТАЙСКИЙ;46.38.1;12300;44104020
2222046560;3087795;2023;АЛТАЙСКИЙ;46.38.1;12300;47432769
2222046560;3087795;2024;АЛТАЙСКИЙ;46.38.1;12300;50267687
7731214071;6504327;2022;МОСКВА;93.19;12300;45415857
7731214071;6504327;2023;МОСКВА;93.19;12300;48613628
7731214071;6504327;2024;МОСКВА;93.19;12300;50691373
1837018069;10601732;2022;УДМУРТСКАЯ;46.32;12300;46293213
1837018069;10601732;2023;УДМУРТСКАЯ;46.32;12300;49727496
1837018069;10601732;2024;УДМУРТСКАЯ;46.32;12300;51568555
0816041185;11565027;2022;КАЛМЫКИЯ;62.01;12300;44675636
0816041185;11565027;2023;КАЛМЫКИЯ;62.01;12300;47803802
0816041185;11565027;2024;КАЛМЫКИЯ;62.01;12300;50729516
3257078325;11539976;2022;БРЯНСКАЯ;43.31;12300;45584038
3257078325;11539976;2023;БРЯНСКАЯ;43.31;12300;48849759
3257078325;11539976;2024;БРЯНСКАЯ;43.31;12300;50228144
7456032530;9831376;2022;ЧЕЛЯБИНСКАЯ;41.20;12300;45764653
7456032530;9831376;2023;ЧЕЛЯБИНСКАЯ;41.20;12300;49605871
7456032530;9831376;2024;ЧЕЛЯБИНСКАЯ;41.20;12300;52645401
7731343775;10076176;2022;МОСКВА;46.49.33;12300;46970735
7731343775;10076176;2023;МОСКВА;46.49.33;12300;50029623
7731343775;10076176;2024;МОСКВА;46.49;12300;52724320
6002010929;1009856;2022;ПСКОВСКАЯ;10.13;12300;46074512
6002010929;1009856;2023;ПСКОВСКАЯ;10.13;12300;48296079
6002010929;1009856;2024;ПСКОВСКАЯ;10.13.2;12300;52333473
7728370828;10232095;2022;МОСКВА;46.13;12300;46595230
7728370828;10232095;2023;МОСКВА;46.13;12300;47899118
7728370828;10232095;2024;МОСКВА;46.13;12300;50998628
7017462180;11084878;2022;ТОМСКАЯ;70.22;12300;44126501
7017462180;11084878;2023;ТОМСКАЯ;70.22;12300;47301362
7017462180;11084878;2024;ТОМСКАЯ;70.22;12300;50154125
0917026240;9079984;2022;КАРАЧАЕВО-ЧЕРКЕССКАЯ;45.3;12300;45176837
0917026240;9079984;2023;КАРАЧАЕВО-ЧЕРКЕССКАЯ;45.3;12300;47400034
0917026240;9079984;2024;КАРАЧАЕВО-ЧЕРКЕССКАЯ;45.3;12300;50324988
3460082223;11813834;2022;ВОЛГОГРАДСКАЯ;47.11;12300;46434947
3460082223;11813834;2023;ВОЛГОГРАДСКАЯ;47.11;12300;49505525
3460082223;11813834;2024;ВОЛГОГРАДСКАЯ;47.11;12300;52820455
4401180728;10217801;2022;КОСТРОМСКАЯ;68.20.2;12300;45149052
4401180728;10217801;2023;КОСТРОМСКАЯ;68.20.2;12300;49828489
4401180728;10217801;2024;КОСТРОМСКАЯ;68.20.2;12300;52731595
0411175399;9635949;2022;АЛТАЙ;71.12;12300;45312756
0411175399;9635949;2023;АЛТАЙ;71.12;12300;49362227
0411175399;9635949;2024;АЛТАЙ;71.12;12300;51749282
8202016752;9638863;2022;КАМЧАТСКИЙ;01.70;12300;45365495
8202016752;9638863;2023;КАМЧАТСКИЙ;01.70;12300;48396040
8202016752;9638863;2024;КАМЧАТСКИЙ;01.70;12300;51419453
5835069548;2276731;2022;ПЕНЗЕНСКАЯ;93.19;12300;44650265
5835069548;2276731;2023;ПЕНЗЕНСКАЯ;93.19;12300;47772914
5835069548;2276731;2024;ПЕНЗЕНСКАЯ;93.19;12300;50731326
5321106230;4839176;2022;НОВГОРОДСКАЯ;69.20.2;12300;45363650
5321106230;4839176;2023;НОВГОРОДСКАЯ;69.20.2;12300;47348569
5321106230;4839176;2024;НОВГОРОДСКАЯ;69.20.2;12300;51278391
9102017112;8795543;2022;КРЫМ;73.11;12300;45093556
9102017112;8795543;2023;КРЫМ;73.11;12300;47605971
9102017112;8795543;2024;КРЫМ;73.11;12300;50452400
5047063460;3197848;2022;МОСКОВСКАЯ;69;12300;44391343
5047063460;3197848;2023;МОСКОВСКАЯ;69;12300;47752193
5047063460;3197848;2024;МОСКОВСКАЯ;69;12300;50988490
1001182926;3739072;2022;КАРЕЛИЯ;47.73;12300;46136330
1001182926;3739072;2023;КАРЕЛИЯ;47.73;12300;49104310
1001182926;3739072;2024;КАРЕЛИЯ;47.73;12300;52301343
7901528663;357431;2022;ЕВРЕЙСКАЯ;47.11;12300;45483799
7901528663;357431;2023;ЕВРЕЙСКАЯ;47.11;12300;49239830
7901528663;357431;2024;ЕВРЕЙСКАЯ;47.11;12300;51429040
6161088906;11120458;2022;РОСТОВСКАЯ;46.13;12300;46011783
6161088906;11120458;2023;РОСТОВСКАЯ;46.13;12300;48135054
6161088906;11120458;2024;РОСТОВСКАЯ;46.13;12300;52284816
0403005072;4105443;2022;АЛТАЙ;42.11;12267;45396772
0403005072;4105443;2023;АЛТАЙ;42.11;12267;48690583
0403005072;4105443;2024;АЛТАЙ;42.11;12267;51464010
3528309219;11188313;2022;ВОЛОГОДСКАЯ;01.70;12300;45240687
3528309219;11188313;2023;ВОЛОГОДСКАЯ;01.70;12300;48288200
3528309219;11188313;2024;ВОЛОГОДСКАЯ;01.70;12300;51156437
7728514082;4368473;2022;МОСКВА;86.23;12300;46393376
7728514082;4368473;2023;МОСКВА;86.23;12300;49123740
7728514082;4368473;2024;МОСКВА;86.23;12300;52444510
7451414575;9976337;2022;ЧЕЛЯБИНСКАЯ;47.59.3;12300;44686790
7451414575;9976337;2023;ЧЕЛЯБИНСКАЯ;47.59.3;12300;47908881
7451414575;9976337;2024;ЧЕЛЯБИНСКАЯ;47.59.3;12300;51008733
6222000796;3136535;2022;РЯЗАНСКАЯ;86.23;12300;45150449
6222000796;3136535;2023;РЯЗАНСКАЯ;86.23;12300;48259778
6222000796;3136535;2024;РЯЗАНСКАЯ;86.23;12300;51365452
9718016162;9823789;2022;МОСКВА;46.73;12300;45500952
9718016162;9823789;2023;МОСКВА;46.73;12300;48602363
9718016162;9823789;2024;МОСКВА;46.73;12300;52729093
6324050718;8543738;2022;САМАРСКАЯ;86.23;12300;44580912
6324050718;8543738;2023;САМАРСКАЯ;86.23;12300;47502619
6324050718;8543738;2024;САМАРСКАЯ;86.23;12300;50402351
6133007214;1612860;2022;РОСТОВСКАЯ;01.11.1;12300;45133156
6133007214;1612860;2023;РОСТОВСКАЯ;01.11;12300;48125831
6133007214;1612860;2024;РОСТОВСКАЯ;01.11;12300;51588836
3017036956;5631807;2022;АСТРАХАНСКАЯ;73.11;12300;44515419
3017036956;5631807;2023;АСТРАХАНСКАЯ;73.11;12300;48710515
3017036956;5631807;2024;АСТРАХАНСКАЯ;73.11;12300;51925449
7743694016;2926119;2022;МОСКВА;47.64;12300;44746595
7743694016;2926119;2023;МОСКВА;47.64;12300;48615819
7743694016;2926119;2024;МОСКВА;47.64;12300;51607832
3128119460;10047361;2022;БЕЛГОРОДСКАЯ;81.21;12300;45967398
3128119460;10047361;2023;БЕЛГОРОДСКАЯ;81.21;12300;48747470
3128119460;10047361;2024;БЕЛГОРОДСКАЯ;81.21;12300;52220298
3100001557;11865339;2022;БЕЛГОРОДСКАЯ;73.11;12300;46348194
3100001557;11865339;2023;БЕЛГОРОДСКАЯ;73.11;12300;49703761
3100001557;11865339;2024;БЕЛГОРОДСКАЯ;73.11;12300;52610309
3443145113;11342146;2022;ВОЛГОГРАДСКАЯ;93.29;12300;44100605
3443145113;11342146;2023;ВОЛГОГРАДСКАЯ;93.29;12300;48204129
3443145113;11342146;2024;ВОЛГОГРАДСКАЯ;93.29;12300;50121963
4101098310;495536;2022;КАМЧАТСКИЙ;45.31.1;12300;44315495
4101098310;495536;2023;КАМЧАТСКИЙ;45.31.1;12300;49946177
4101098310;495536;2024;КАМЧАТСКИЙ;45.31.1;12300;50328384
3327821184;335627;2022;ВЛАДИМИРСКАЯ;45.31.1;12300;44981752
3327821184;335627;2023;ВЛАДИМИРСКАЯ;45.31.1;12300;49045483
3327821184;335627;2024;ВЛАДИМИРСКАЯ;45.3;12300;50761471
3250535420;7635154;2022;БРЯНСКАЯ;56.29;12300;46139606
3250535420;7635154;2023;БРЯНСКАЯ;56.29;12300;49194528
3250535420;7635154;2024;БРЯНСКАЯ;56.29;12300;52110533
7103040664;1507216;2022;ТУЛЬСКАЯ;25.11;12300;46381654
7103040664;1507216;2023;ТУЛЬСКАЯ;25.11;12300;49373343
7103040664;1507216;2024;ТУЛЬСКАЯ;25.11;12300;52611956
4703148953;10144586;2022;ЛЕНИНГРАДСКАЯ;47.73;12300;47062321
4703148953;10144586;2023;ЛЕНИНГРАДСКАЯ;47.73;12300;48825746
4703148953;10144586;2024;ЛЕНИНГРАДСКАЯ;47.73;12300;51819169
2356042430;3377355;2022;КРАСНОДАРСКИЙ;70.22;12300;45199238
2356042430;3377355;2023;КРАСНОДАРСКИЙ;70.22;12300;47696771
2356042430;3377355;2024;КРАСНОДАРСКИЙ;70.22;12300;51896742
4826010610;1938848;2022;ЛИПЕЦКАЯ;56.10;12300;46367393
4826010610;1938848;2023;ЛИПЕЦКАЯ;56.10;12300;49688486
4826010610;1938848;2024;ЛИПЕЦКАЯ;56.10;12300;52452045
3123144463;5701743;2022;БЕЛГОРОДСКАЯ;71.11.1;12300;46264377
3123144463;5701743;2023;БЕЛГОРОДСКАЯ;71.11.1;12300;49105306
3123144463;5701743;2024;БЕЛГОРОДСКАЯ;71.11.1;12300;51946525
3110009964;5893695;2022;БЕЛГОРОДСКАЯ;43.12;12300;44739702
3110009964;5893695;2023;БЕЛГОРОДСКАЯ;43.12;12300;47891136
3110009964;5893695;2024;БЕЛГОРОДСКАЯ;43.12;12300;50733605
1658136813;7402489;2022;ТАТАРСТАН;71.11.1;12300;45180578
1658136813;7402489;2023;ТАТАРСТАН;71.11.1;12300;48520996
1658136813;7402489;2024;ТАТАРСТАН;71.11.1;12300;51041563
2722074693;2717416;2022;ХАБАРОВСКИЙ;62.02;12300;46110756
2722074693;2717416;2023;ХАБАРОВСКИЙ;62.02;12300;49214070
2722074693;2717416;2024;ХАБАРОВСКИЙ;62.02;12300;51123203
7603034115;1667669;2022;ЯРОСЛАВСКАЯ;43.21;12300;45832672
7603034115;1667669;2023;ЯРОСЛАВСКАЯ;43.21;12300;47887479
7603034115;1667669;2024;ЯРОСЛАВСКАЯ;43.21;12300;51785565
6505007062;8546648;2022;САХАЛИНСКАЯ;41.20;12300;46105430
6505007062;8546648;2023;САХАЛИНСКАЯ;41.20;12300;49213438
6505007062;8546648;2024;САХАЛИНСКАЯ;41.20;12300;52152735
3525479357;11843623;2022;БАШКОРТОСТАН;63.11.1;12300;44117751
3525479357;11843623;2023;БАШКОРТОСТАН;63.11.1;12300;47306224
3525479357;11843623;2024;БАШКОРТОСТАН;62.01;12300;51981857
1840071111;10229651;2022;УДМУРТСКАЯ;41.20;12300;44812273
1840071111;10229651;2023;УДМУРТСКАЯ;41.20;12300;47866215
1840071111;10229651;2024;УДМУРТСКАЯ;41.20;12300;50777565
1101093420;391969;2022;КОМИ;49.4;12300;46397124
1101093420;391969;2023;КОМИ;49.4;12300;49325644
1101093420;391969;2024;КОМИ;49.4;12300;51533295
6670403768;7927701;2022;СВЕРДЛОВСКАЯ;49.4;12300;44338895
6670403768;7927701;2023;СВЕРДЛОВСКАЯ;49.4;12300;48050029
6670403768;7927701;2024;СВЕРДЛОВСКАЯ;49.4;12300;51151245
0411161974;7495056;2022;АЛТАЙ;46.7;12300;45143051
0411161974;7495056;2023;АЛТАЙ;46.7;12300;48237341
0411161974;7495056;2024;АЛТАЙ;46.7;12300;51827447
5407105278;6057882;2022;НОВОСИБИРСКАЯ;71.12.1;12247;44555415
5407105278;6057882;2023;НОВОСИБИРСКАЯ;71.12.1;12247;47735833
5407105278;6057882;2024;НОВОСИБИРСКАЯ;71.12.1;12247;50566559
6230101526;10065357;2022;РЯЗАНСКАЯ;73.11;12300;45768786
6230101526;10065357;2023;РЯЗАНСКАЯ;73.11;12300;48451151
6230101526;10065357;2024;РЯЗАНСКАЯ;73.11;12300;51186250
6679068271;9138189;2022;СВЕРДЛОВСКАЯ;13.99;12300;45835624
6679068271;9138189;2023;СВЕРДЛОВСКАЯ;13.99;12300;48439497
6679068271;9138189;2024;СВЕРДЛОВСКАЯ;13.99;12300;51148561
7610000614;6558497;2022;ЯРОСЛАВСКАЯ;46.3;12300;45860325
7610000614;6558497;2023;ЯРОСЛАВСКАЯ;46.3;12300;47942371
7610000614;6558497;2024;ЯРОСЛАВСКАЯ;46.3;12300;52198833
4808003000;11273515;2022;ЛИПЕЦКАЯ;49.31;12300;44296170
4808003000;11273515;2023;ЛИПЕЦКАЯ;49.31;12300;47417310
4808003000;11273515;2024;ЛИПЕЦКАЯ;49.31;12300;51807342
1328019460;11473916;2022;МОРДОВИЯ;46.90;12300;45772141
1328019460;11473916;2023;МОРДОВИЯ;46.90;12300;48026902
1328019460;11473916;2024;МОРДОВИЯ;46.90;12300;50785500
4703124110;102404;2022;ЛЕНИНГРАДСКАЯ;71.12.63;12300;45720754
4703124110;102404;2023;ЛЕНИНГРАДСКАЯ;71.12.63;12300;48742784
4703124110;102404;2024;ЛЕНИНГРАДСКАЯ;71.12.63;12300;51988228
7602082412;4224200;2022;ЯРОСЛАВСКАЯ;47.91;12300;46499763
7602082412;4224200;2023;ЯРОСЛАВСКАЯ;47.91;12300;49268832
7602082412;4224200;2024;ЯРОСЛАВСКАЯ;47.91;12300;52027010
5402487263;1639310;2022;НОВОСИБИРСКАЯ;95.11;12300;45695320
5402487263;1639310;2023;НОВОСИБИРСКАЯ;95.1;12300;47805613
5402487263;1639310;2024;НОВОСИБИРСКАЯ;95.1;12300;52468200
7838087098;11071441;2022;МОСКОВСКАЯ;43.29;12300;44806458
7838087098;11071441;2023;МОСКОВСКАЯ;43.29;12300;48917276
7838087098;11071441;2024;МОСКОВСКАЯ;43.29;12300;52151974
5102004074;11222225;2022;МУРМАНСКАЯ;47.11;12300;45209059
5102004074;11222225;2023;МУРМАНСКАЯ;47.11;12300;48086487
5102004074;11222225;2024;МУРМАНСКАЯ;47.11;12300;50843950
6509020811;3810361;2022;САХАЛИНСКАЯ;45.20;12300;46531010
6509020811;3810361;2023;САХАЛИНСКАЯ;45.20;12300;49683586
6509020811;3810361;2024;САХАЛИНСКАЯ;45.20;12300;52583617
3619022421;10063968;2022;ВОРОНЕЖСКАЯ;45.31;12300;44936435
3619022421;10063968;2023;ВОРОНЕЖСКАЯ;45.31;12300;48446530
3619022421;10063968;2024;ВОРОНЕЖСКАЯ;45.31;12300;50651648
7610100633;7954561;2022;ЯРОСЛАВСКАЯ;43.2;12300;44390002
7610100633;7954561;2023;ЯРОСЛАВСКАЯ;43.2;12300;48028253
7610100633;7954561;2024;ЯРОСЛАВСКАЯ;43.2;12300;50906023
0533010620;2084392;2022;ДАГЕСТАН;01.50;12300;44277533
0533010620;2084392;2023;ДАГЕСТАН;01.50;12300;47600189
0533010620;2084392;2024;ДАГЕСТАН;01.50;12300;50804476
5448104690;6032962;2022;НОВОСИБИРСКАЯ;69.20.1;12300;44121158
5448104690;6032962;2023;НОВОСИБИРСКАЯ;69.20.1;12300;47449916
5448104690;6032962;2024;НОВОСИБИРСКАЯ;69.20.1;12300;50759485
1657242061;10461811;2022;ТАТАРСТАН;33.12;12300;46654511
1657242061;10461811;2023;ТАТАРСТАН;33.12;12300;48731500
1657242061;10461811;2024;ТАТАРСТАН;33.12;12300;50720078
5190063020;9878504;2022;МУРМАНСКАЯ;46.38.1;12300;44563168
5190063020;9878504;2023;МУРМАНСКАЯ;46.38.1;12300;48026451
5190063020;9878504;2024;МУРМАНСКАЯ;46.38.1;12300;52610532
6316163387;2464397;2022;САМАРСКАЯ;56.10;12300;44531234
6316163387;2464397;2023;САМАРСКАЯ;56.10;12300;47585197
6316163387;2464397;2024;САМАРСКАЯ;56.10;12300;51592300
6319209745;9866373;2022;САМАРСКАЯ;45.20;12300;44831325
6319209745;9866373;2023;САМАРСКАЯ;45.20;12300;47782649
6319209745;9866373;2024;САМАРСКАЯ;45.20;12300;50554216
4029056282;10124877;2022;КАЛУЖСКАЯ;49.41;12300;46090107
4029056282;10124877;2023;КАЛУЖСКАЯ;49.41;12300;48071947
4029056282;10124877;2024;КАЛУЖСКАЯ;49.41;12300;51614668
0608041603;9739048;2022;ИНГУШЕТИЯ;41.20;12300;46498178
0608041603;9739048;2023;ИНГУШЕТИЯ;41.20;12300;50060084
0608041603;9739048;2024;ИНГУШЕТИЯ;41.20;12300;50124204
4710030825;2316576;2022;ЛЕНИНГРАДСКАЯ;56.10;12300;46348931
4710030825;2316576;2023;ЛЕНИНГРАДСКАЯ;56.10;12300;49100428
4710030825;2316576;2024;ЛЕНИНГРАДСКАЯ;56.10;12300;52351491
3665135853;10066389;2022;ВОРОНЕЖСКАЯ;52.29;12300;46279837
3665135853;10066389;2023;ВОРОНЕЖСКАЯ;52.59;12300;48277151
3665135853;10066389;2024;ВОРОНЕЖСКАЯ;52.29;12300;51633187
3015111848;10362501;2022;АСТРАХАНСКАЯ;47.25;12300;43998991
3015111848;10362501;2023;АСТРАХАНСКАЯ;47.25;12300;47195937
3015111848;10362501;2024;АСТРАХАНСКАЯ;47.25;12300;50097316
6161039225;6068781;2022;РОСТОВСКАЯ;86.23;12300;45454184
6161039225;6068781;2023;РОСТОВСКАЯ;86.23;12300;49043798
6161039225;6068781;2024;РОСТОВСКАЯ;86.23;12300;50762298
1901057043;241975;2022;ХАКАСИЯ;46.9;12300;44090822
1901057043;241975;2023;ХАКАСИЯ;46.9;12300;47331334
1901057043;241975;2024;ХАКАСИЯ;46.9;12300;50130580
7606064220;3375113;2022;ЯРОСЛАВСКАЯ;49.41;12300;46134034
7606064220;3375113;2023;ЯРОСЛАВСКАЯ;49.41;12300;47355870
7606064220;3375113;2024;ЯРОСЛАВСКАЯ;49.41;12300;50316720
2006001702;4680140;2022;ЧЕЧЕНСКАЯ;46.73;12300;45024014
2006001702;4680140;2023;ЧЕЧЕНСКАЯ;46.73;12300;47981281
2006001702;4680140;2024;ЧЕЧЕНСКАЯ;46.73;12300;52859883
7726581693;5549003;2022;МОСКВА;46.90;12300;47030344
7726581693;5549003;2023;МОСКВА;46.90;12300;49805701
7726581693;5549003;2024;МОСКВА;46.90;12300;50349063
7453306751;10139631;2022;ЧЕЛЯБИНСКАЯ;62.01;12300;45839991
7453306751;10139631;2023;ЧЕЛЯБИНСКАЯ;62.01;12300;48662521
7453306751;10139631;2024;ЧЕЛЯБИНСКАЯ;62.01;12300;51746213
7806602229;11931119;2022;САНКТ-ПЕТЕРБУРГ;62.01;12300;45649276
7806602229;11931119;2023;САНКТ-ПЕТЕРБУРГ;62.01;12300;48679064
7806602229;11931119;2024;САНКТ-ПЕТЕРБУРГ;62.01;12300;51356587
7202236019;7486612;2022;ТЮМЕНСКАЯ;62.0;12300;44564350
