company_id,inn,okved2,okopf_id,period,scale,revenue_t,revenue_t_1,net_profit_t,net_profit_t_1,inventory_t,inventory_t_1,payables_t,payables_t_1,equity_t,equity_t_1,debt_t,debt_t_1,region,okved_section,margin,debt_ratio,inv_turnover,growth_rev
1245903,0326473482,86,12300,2022,1000,5092000.0,4471000.0,583000.0,868000.0,692000.0,559000.0,3665000.0,3272000.0,5808000.0,5378000.0,0,,БУРЯТИЯ,Q,0.11449332285938728,0.0,7.358381502890174,0.13889510176694253
1245903,0326473482,86,12300,2023,1000,6179000.0,5092000.0,1899000.0,583000.0,1100000.0,692000.0,3878000.0,3665000.0,7484000.0,5808000.0,,,БУРЯТИЯ,Q,0.3073312833791876,,5.617272727272727,0.21347211311861744
1245903,0326473482,86,12300,2024,1000,6691000.0,6179000.0,1329000.0,1899000.0,1323000.0,1100000.0,4468000.0,3878000.0,8639000.0,7484000.0,,,БУРЯТИЯ,Q,0.1986250186818114,,5.057445200302343,0.08286130441819065
11151142,1831196153,49,12300,2022,1000,4793000.0,1592000.0,-367000.0,-383000.0,56000.0,47000.0,1938000.0,1035000.0,-748000.0,-343000.0,-425000.0,0,УДМУРТСКАЯ,H,-0.07656999791362404,0.5681818181818182,85.58928571428571,2.010678391959799
11151142,1831196153,49,12300,2023,1000,3237000.0,4793000.0,149000.0,-367000.0,60000.0,56000.0,2420000.0,1938000.0,-897000.0,-748000.0,-425000.0,-425000.0,УДМУРТСКАЯ,H,0.046030274945937595,0.4738015607580825,53.95,-0.32464010014604633
11151142,1831196153,49,12300,2024,1000,1545000.0,3237000.0,57000.0,149000.0,154000.0,60000.0,1520000.0,2420000.0,-826000.0,-897000.0,-425000.0,-425000.0,УДМУРТСКАЯ,H,0.036893203883495145,0.5145278450363197,10.032467532467532,-0.5227062094531975
6219370,7117013318,71,12300,2022,1000,5787000.0,4858000.0,678000.0,-2000.0,4000.0,198000.0,1720000.0,1268000.0,688000.0,8000.0,,,ТУЛЬСКАЯ,M,0.11715914981855884,,1446.75,0.19123095924248662
6219370,7117013318,71,12300,2023,1000,3335000.0,5787000.0,369000.0,678000.0,1016000.0,4000.0,6555000.0,1720000.0,379000.0,688000.0,,,ТУЛЬСКАЯ,M,0.11064467766116942,,3.28248031496063,-0.4237083117331951
6219370,7117013318,71,12300,2024,1000,19273000.0,3335000.0,1343000.0,369000.0,2479000.0,1016000.0,5730000.0,6555000.0,1353000.0,379000.0,,,ТУЛЬСКАЯ,M,0.06968297618429928,,7.774505849132715,4.779010494752623
9597804,7017394268,45,12300,2022,1000,15468000.0,11356000.0,2696000.0,954000.0,15594000.0,9589000.0,2738000.0,3249000.0,6007000.0,3311000.0,11479000.0,7895000.0,ТОМСКАЯ,G,0.1742953193690199,1.9109372398867988,0.9919199692189303,0.3620993307502642
9597804,7017394268,45,12300,2023,1000,18389000.0,15468000.0,4691000.0,2696000.0,15743000.0,15594000.0,4494000.0,2738000.0,7207000.0,6007000.0,10200000.0,11479000.0,ТОМСКАЯ,G,0.2550981565066072,1.4152906896073263,1.1680746998666074,0.18884147918282906
9597804,7017394268,45,12300,2024,1000,12200000.0,18389000.0,3881000.0,4691000.0,13692000.0,15743000.0,9317000.0,4494000.0,7207000.0,7207000.0,7873000.0,10200000.0,ТОМСКАЯ,G,0.31811475409836065,1.0924101567920077,0.8910312591294186,-0.33655989994018165
10045545,4823074005,45,12300,2022,1000,310000.0,,34000.0,,3465000.0,3465000.0,18000.0,41000.0,1371000.0,1336000.0,2210000.0,4047000.0,ЛИПЕЦКАЯ,G,0.10967741935483871,1.611962071480671,0.08946608946608947,
10045545,4823074005,45,12300,2023,1000,1827000.0,310000.0,5000.0,34000.0,3119000.0,3465000.0,15000.0,18000.0,1376000.0,1371000.0,2197000.0,2210000.0,ЛИПЕЦКАЯ,G,0.002736726874657909,1.596656976744186,0.5857646681628728,4.893548387096774
10045545,4823074005,45,12300,2024,1000,1236000.0,1827000.0,10000.0,5000.0,3420000.0,3119000.0,61000.0,15000.0,1386000.0,1376000.0,2591000.0,2197000.0,ЛИПЕЦКАЯ,G,0.008090614886731391,1.8694083694083694,0.36140350877192984,-0.32348111658456485
10680643,6320028214,25,12300,2022,1000,4703000.0,3485000.0,65000.0,18000.0,5767000.0,4147000.0,3770000.0,4464000.0,127000.0,62000.0,2350000.0,533000.0,САМАРСКАЯ,C,0.01382096534127153,18.503937007874015,0.8155019941043871,0.34949784791965566
10680643,6320028214,45,12300,2023,1000,1683000.0,4703000.0,18000.0,66000.0,13036000.0,5767000.0,4014000.0,3770000.0,146000.0,127000.0,9940000.0,2350000.0,САМАРСКАЯ,G,0.0106951871657754,68.08219178082192,0.12910401963792575,-0.6421433127790772
10680643,6320028214,45,12300,2024,1000,3856000.0,1683000.0,380000.0,18000.0,20160000.0,13036000.0,3936000.0,4014000.0,525000.0,146000.0,19073000.0,9940000.0,САМАРСКАЯ,G,0.09854771784232365,36.329523809523806,0.19126984126984126,1.291146761734997
8518365,3906324634,71,12300,2022,1000,3971000.0,6675000.0,220000.0,382000.0,,,32000.0,,4143000.0,3923000.0,,,КАЛИНИНГРАДСКАЯ,M,0.055401662049861494,,,-0.4050936329588015
8518365,3906324634,71,12300,2023,1000,10330000.0,3971000.0,4382000.0,220000.0,,,101000.0,32000.0,8525000.0,4143000.0,,,КАЛИНИНГРАДСКАЯ,M,0.4242013552758955,,,1.6013598589775875
8518365,3906324634,71,12300,2024,1000,14246000.0,10330000.0,3495000.0,4382000.0,,,225000.0,101000.0,8664000.0,8525000.0,,,КАЛИНИНГРАДСКАЯ,M,0.24533202302400675,,,0.3790900290416263
11772001,5834128222,62,12300,2022,1000,1246000.0,,383000.0,,,,320000.0,,10000.0,,,,ПЕНЗЕНСКАЯ,J,0.3073836276083467,,,
11772001,5834128222,62,12300,2024,1000,77416000.0,,8900000.0,5000.0,0.0,56000.0,8728000.0,,8864000.0,15000.0,0,50000.0,ПЕНЗЕНСКАЯ,J,0.11496331507698666,0.0,,
11078710,4826140143,52,12300,2022,1000,6407000.0,18572000.0,32000.0,50000.0,0.0,1257000.0,,,222000.0,190000.0,8095000.0,8095000.0,ЛИПЕЦКАЯ,H,0.004994537224910255,36.46396396396396,,-0.6550183071290114
11078710,4826140143,52,12300,2023,1000,8932000.0,6407000.0,77000.0,32000.0,0.0,,103000.0,,112000.0,222000.0,3224000.0,8095000.0,ЛИПЕЦКАЯ,H,0.008620689655172414,28.785714285714285,,0.39410020290307474
11078710,4826140143,52,12300,2024,1000,8238000.0,8932000.0,513000.0,77000.0,,,1759000.0,103000.0,625000.0,112000.0,0,3224000.0,ЛИПЕЦКАЯ,H,0.06227239621267298,0.0,,-0.07769816390506046
65689,1001073571,73,12300,2022,1000,901000.0,1006000.0,-2379000.0,-287000.0,0.0,,359000.0,374000.0,-6321000.0,-3938000.0,8768000.0,8822000.0,КАРЕЛИЯ,M,-2.6403995560488345,-1.3871222907767757,,-0.10437375745526839
65689,1001073571,73,12300,2023,1000,627000.0,901000.0,-440000.0,-2379000.0,0.0,,370000.0,359000.0,-6774000.0,-6321000.0,8959000.0,8768000.0,КАРЕЛИЯ,M,-0.7017543859649122,-1.3225568349571892,,-0.30410654827968925
65689,1001073571,73,12300,2024,1000,783000.0,627000.0,-445000.0,-440000.0,0.0,,199000.0,370000.0,-7219000.0,-6774000.0,9233000.0,8959000.0,КАРЕЛИЯ,M,-0.5683269476372924,-1.2789860091425405,,0.24880382775119617
10769941,9204570196,62,12300,2022,1000,30784000.0,28463000.0,420000.0,1448000.0,2000.0,3000.0,227000.0,113000.0,5127000.0,3516000.0,,,СЕВАСТОПОЛЬ,J,0.013643451143451144,,15392.0,0.08154446123036925
10769941,9204570196,62,12300,2023,1000,39537000.0,30784000.0,2238000.0,420000.0,2000.0,2000.0,382000.0,227000.0,7265000.0,5127000.0,,,СЕВАСТОПОЛЬ,J,0.05660520525077775,,19768.5,0.2843360187110187
10769941,9204570196,62,12300,2024,1000,57824000.0,39537000.0,87000.0,2238000.0,121000.0,2000.0,534000.0,382000.0,7132000.0,7265000.0,,,СЕВАСТОПОЛЬ,J,0.0015045655783065856,,477.88429752066116,0.4625287705187546
6878152,4217054496,62,12300,2022,1000,69801000.0,63053000.0,22888000.0,33126000.0,57000.0,,1700000.0,2073000.0,93968000.0,71032000.0,11630000.0,16300000.0,КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС,J,0.3279036116961075,0.1237655372041546,1224.578947368421,0.10702107750622492
6878152,4217054496,62,12300,2023,1000,75653000.0,69801000.0,21057000.0,22888000.0,0.0,57000.0,1968000.0,1700000.0,109810000.0,93968000.0,0,11630000.0,КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС,J,0.2783366158645394,0.0,,0.08383834042492228
6878152,4217054496,62,12300,2024,1000,76570000.0,75653000.0,15023000.0,21057000.0,0.0,,2960000.0,1968000.0,90740000.0,109810000.0,0,,КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС,J,0.19619955596186495,0.0,,0.01212113201062747
11676046,2902089265,46,12300,2022,1000,34993000.0,90000.0,2475000.0,4000.0,0.0,31000.0,433000.0,18000.0,2483000.0,15000.0,0,105000.0,АРХАНГЕЛЬСКАЯ,G,0.07072843140056582,0.0,,387.81111111111113
11676046,2902089265,46,12300,2023,1000,7010000.0,34993000.0,395000.0,2475000.0,0.0,,116000.0,433000.0,2880000.0,2483000.0,760000.0,,АРХАНГЕЛЬСКАЯ,G,0.056348074179743225,0.2638888888888889,,-0.7996742205583974
11676046,2902089265,46,12300,2024,1000,4941000.0,7010000.0,-1214000.0,395000.0,,,189000.0,116000.0,1666000.0,2880000.0,360000.0,760000.0,АРХАНГЕЛЬСКАЯ,G,-0.24569925116373204,0.21608643457382953,,-0.2951497860199715
5727910,3525164572,45,12300,2022,1000,249000.0,649000.0,18000.0,-182000.0,7000.0,,2000.0,167000.0,29000.0,-153000.0,,,ВОЛОГОДСКАЯ,G,0.07228915662650602,,35.57142857142857,-0.6163328197226502
5727910,3525164572,45,12300,2023,1000,72000.0,249000.0,4000.0,18000.0,0.0,7000.0,4000.0,2000.0,27000.0,29000.0,,,ВОЛОГОДСКАЯ,G,0.05555555555555555,,,-0.7108433734939759
5027102,1435097230,25,12300,2022,1000,1076000.0,3046000.0,-701000.0,-899000.0,436000.0,407000.0,436000.0,464000.0,12343000.0,13045000.0,3944000.0,4344000.0,САХА /ЯКУТИЯ/,C,-0.6514869888475836,0.3195333387345054,2.467889908256881,-0.6467498358502954
5027102,1435097230,25,12300,2023,1000,3624000.0,1076000.0,-703000.0,-701000.0,275000.0,436000.0,463000.0,436000.0,11640000.0,12343000.0,3944000.0,3944000.0,САХА /ЯКУТИЯ/,C,-0.19398454746136864,0.33883161512027493,13.178181818181818,2.3680297397769516
5027102,1435097230,25,12300,2024,1000,273000.0,3624000.0,-1038000.0,-703000.0,148000.0,275000.0,361000.0,463000.0,10561000.0,11640000.0,3944000.0,3944000.0,САХА /ЯКУТИЯ/,C,-3.802197802197802,0.37344948395038347,1.8445945945945945,-0.9246688741721855
6441269,1832056529,62,12300,2022,1000,4821000.0,4151000.0,126000.0,846000.0,247000.0,,490000.0,112000.0,1487000.0,1355000.0,,,УДМУРТСКАЯ,J,0.02613565650280025,,19.518218623481783,0.16140688990604674
6441269,1832056529,62,12300,2023,1000,14592000.0,4821000.0,652000.0,126000.0,236000.0,247000.0,817000.0,490000.0,2139000.0,1487000.0,,,УДМУРТСКАЯ,J,0.04468201754385965,,61.83050847457627,2.026757934038581
6441269,1832056529,62,12300,2024,1000,19303000.0,14592000.0,-571000.0,652000.0,227000.0,236000.0,1637000.0,817000.0,2710000.0,2139000.0,,,УДМУРТСКАЯ,J,-0.029580894161529297,,85.0352422907489,0.3228481359649123
11823686,1650412290,25,12300,2022,1000,7209000.0,,361000.0,,,,1086000.0,,371000.0,,,,ТАТАРСТАН,C,0.050076293521986406,,,
11823686,1650412290,25,12300,2023,1000,10905000.0,7209000.0,800000.0,361000.0,,,7580000.0,1087000.0,1171000.0,371000.0,,,ТАТАРСТАН,C,0.07336084364970197,,,0.5126924677486475
11823686,1650412290,25,12300,2024,1000,26736000.0,9360000.0,2622000.0,-745000.0,10827000.0,,13659000.0,9434000.0,2250000.0,-374000.0,1200000.0,,ТАТАРСТАН,C,0.09807001795332136,0.5333333333333333,2.4693821003047938,1.8564102564102565
1825246,7710872143,46,12267,2023,1000,1500000.0,,-772000.0,-3103000.0,1454000.0,1354000.0,529000.0,529000.0,-20157000.0,-18624000.0,37024000.0,36377000.0,МОСКВА,G,-0.5146666666666667,-1.836781267053629,1.031636863823934,
8973023,9106002710,86,12300,2022,1000,32676000.0,34928000.0,443000.0,97000.0,398000.0,323000.0,1554000.0,1518000.0,6456000.0,6035000.0,,,КРЫМ,Q,0.013557350960949933,,82.10050251256281,-0.06447549244159413
8973023,9106002710,86,12300,2023,1000,28756000.0,32676000.0,-1695000.0,443000.0,290000.0,398000.0,1327000.0,1554000.0,4760000.0,6456000.0,,,КРЫМ,Q,-0.0589442203366254,,99.15862068965517,-0.11996572407883462
8973023,9106002710,86,12300,2024,1000,32529000.0,28756000.0,-914000.0,-1695000.0,241000.0,290000.0,1497000.0,1327000.0,3887000.0,4730000.0,,,КРЫМ,Q,-0.02809800485720434,,134.97510373443984,0.13120740019474197
10505959,4909127308,46,12300,2022,1000,16996000.0,10581000.0,124000.0,94000.0,5512000.0,8396000.0,343000.0,6875000.0,1522000.0,1398000.0,5160000.0,4340000.0,МАГАДАНСКАЯ,G,0.007295834313956225,3.3902759526938238,3.083454281567489,0.6062753993006332
10505959,4909127308,46,12300,2023,1000,7081000.0,16996000.0,227000.0,124000.0,6487000.0,5512000.0,343000.0,343000.0,1749000.0,1522000.0,5640000.0,5160000.0,МАГАДАНСКАЯ,G,0.03205761898037,3.224699828473413,1.0915677508863881,-0.5833725582489998
10505959,4909127308,46,12300,2024,1000,15178000.0,7081000.0,1274000.0,227000.0,7564000.0,6487000.0,973000.0,344000.0,3023000.0,1749000.0,5789000.0,5640000.0,МАГАДАНСКАЯ,G,0.08393727763868758,1.9149851141250414,2.0066102591221577,1.1434825589605988
3639646,2130078548,62,12300,2022,1000,43323000.0,28246000.0,11338000.0,7167000.0,1204000.0,1267000.0,5402000.0,7703000.0,11344000.0,7216000.0,0,,ЧУВАШСКАЯ РЕСПУБЛИКА -,J,0.2617085612723034,0.0,35.98255813953488,0.5337746937619486
3639646,2130078548,62,12300,2023,1000,49060000.0,43323000.0,21151000.0,11338000.0,1362000.0,1204000.0,3296000.0,5402000.0,8706000.0,11344000.0,,,ЧУВАШСКАЯ РЕСПУБЛИКА -,J,0.4311251528740318,,36.02055800293686,0.13242388569581978
3639646,2130078548,62,12300,2024,1000,27434000.0,49060000.0,8794000.0,21151000.0,1163000.0,1362000.0,2828000.0,3296000.0,6499000.0,8706000.0,,,ЧУВАШСКАЯ РЕСПУБЛИКА -,J,0.32055114092002623,,23.588993981083405,-0.4408071748878924
10201106,2007006291,41,12300,2023,1000,802917000.0,,545000.0,-562000.0,4469000.0,,49816000.0,,555000.0,-477000.0,26708000.0,3000000.0,ЧЕЧЕНСКАЯ,F,0.0006787750165957378,48.12252252252252,179.663683150593,
10201106,2007006291,41,12300,2024,1000,500235000.0,,919000.0,,10000.0,,,,55284000.0,0.0,,,ЧЕЧЕНСКАЯ,F,0.0018371365458234629,,50023.5,
8208795,2537102579,69,12300,2022,1000,1132000.0,546000.0,-220000.0,46000.0,427000.0,986000.0,2204000.0,1673000.0,-628000.0,-405000.0,607000.0,607000.0,ПРИМОРСКИЙ,M,-0.19434628975265017,-0.9665605095541401,2.651053864168618,1.0732600732600732
8208795,2537102579,69,12300,2023,1000,146000.0,1132000.0,-48000.0,-220000.0,427000.0,427000.0,1923000.0,2204000.0,-207000.0,-628000.0,607000.0,607000.0,ПРИМОРСКИЙ,M,-0.3287671232876712,-2.9323671497584543,0.34192037470725994,-0.8710247349823321
8208795,2537102579,69,12300,2024,1000,198000.0,146000.0,-106000.0,-48000.0,427000.0,427000.0,2175000.0,1923000.0,-314000.0,-207000.0,760000.0,607000.0,ПРИМОРСКИЙ,M,-0.5353535353535354,-2.4203821656050954,0.4637002341920375,0.3561643835616438
11379726,2130219968,47,12300,2022,1000,16316000.0,9016000.0,228000.0,519000.0,1627000.0,1678000.0,940000.0,665000.0,718000.0,678000.0,179000.0,461000.0,НОВОСИБИРСКАЯ,G,0.013974013238538857,0.24930362116991645,10.028272894898587,0.8096716947648624
11379726,2130219968,47,12300,2023,1000,13289000.0,16316000.0,303000.0,228000.0,1586000.0,1627000.0,120000.0,940000.0,1021000.0,718000.0,600000.0,179000.0,НОВОСИБИРСКАЯ,G,0.02280081270223493,0.5876591576885406,8.378940731399748,-0.18552341260112773
10364505,4824092913,86,12300,2022,1000,2416000.0,3540000.0,142000.0,212000.0,49000.0,50000.0,67000.0,100000.0,467000.0,325000.0,0,257000.0,ЛИПЕЦКАЯ,Q,0.058774834437086095,0.0,49.30612244897959,-0.31751412429378534
10364505,4824092913,86,12300,2023,1000,3164000.0,2146000.0,-57000.0,-167000.0,49000.0,49000.0,176000.0,67000.0,396000.0,467000.0,351000.0,,ЛИПЕЦКАЯ,Q,-0.01801517067003793,0.8863636363636364,64.57142857142857,0.4743709226467847
10364505,4824092913,86,12300,2024,1000,4205000.0,3164000.0,418000.0,-57000.0,1000.0,49000.0,352000.0,176000.0,280000.0,396000.0,511000.0,351000.0,ЛИПЕЦКАЯ,Q,0.09940546967895363,1.825,4205.0,0.32901390644753475
11161980,6163216737,71,12300,2022,1000,7594000.0,3838000.0,192000.0,-115000.0,1000.0,,552000.0,242000.0,46000.0,-127000.0,10000.0,10000.0,РОСТОВСКАЯ,M,0.02528311825125099,0.21739130434782608,7594.0,0.9786347055758208
11161980,6163216737,71,12300,2023,1000,10192000.0,7594000.0,174000.0,192000.0,1000.0,1000.0,1042000.0,552000.0,222000.0,46000.0,32000.0,10000.0,РОСТОВСКАЯ,M,0.01707221350078493,0.14414414414414414,10192.0,0.34211219383723995
11161980,6163216737,71,12300,2024,1000,11246000.0,10192000.0,-73000.0,174000.0,1000.0,1000.0,1400000.0,1042000.0,333000.0,222000.0,32000.0,32000.0,РОСТОВСКАЯ,M,-0.006491196869998221,0.0960960960960961,11246.0,0.10341444270015698
9820433,3663121622,45,12300,2024,1000,1055000.0,,271000.0,-116000.0,697000.0,396000.0,243000.0,831000.0,630000.0,-150000.0,30000.0,,ВОРОНЕЖСКАЯ,G,0.25687203791469193,0.047619047619047616,1.5136298421807748,
9020630,6829106634,73,12300,2022,1000,2910000.0,2564000.0,716000.0,1141000.0,,,3905000.0,4470000.0,5861000.0,5145000.0,,,ТАМБОВСКАЯ,M,0.24604810996563573,,,0.13494539781591264
9020630,6829106634,73,12300,2023,1000,5543000.0,2910000.0,2406000.0,716000.0,,,1854000.0,3905000.0,8268000.0,5861000.0,,,ТАМБОВСКАЯ,M,0.43406097780985026,,,0.9048109965635739
9020630,6829106634,73,12300,2024,1000,6934000.0,5543000.0,374000.0,2406000.0,,,285000.0,1854000.0,8642000.0,8268000.0,,,ТАМБОВСКАЯ,M,0.05393712143063167,,,0.250947140537615
815715,6234029550,80,10000,2022,1000,22431000.0,24627000.0,1262000.0,2037000.0,0.0,0.0,1355000.0,125000.0,1522000.0,3102000.0,0,0,РЯЗАНСКАЯ,N,0.056261423922250454,0.0,,-0.08917042270678524
815715,6234029550,80,12300,2023,1000,24489000.0,22431000.0,1289000.0,1262000.0,0.0,0.0,271000.0,1355000.0,3972000.0,1522000.0,0,0,РЯЗАНСКАЯ,N,0.05263587733267998,0.0,,0.09174802728366992
815715,6234029550,80,12300,2024,1000,27749000.0,24489000.0,500000.0,1289000.0,0.0,0.0,317000.0,271000.0,3657000.0,3972000.0,0,0,РЯЗАНСКАЯ,N,0.01801866733936358,0.0,,0.13312099309894238
11267958,1101167833,56,12300,2022,1000,6814000.0,8344000.0,1644000.0,1746000.0,189000.0,288000.0,431000.0,719000.0,3295000.0,1651000.0,87000.0,87000.0,КОМИ,I,0.24126797769298503,0.026403641881638847,36.05291005291005,-0.1833652924256951
11267958,1101167833,56,12300,2023,1000,6261000.0,6814000.0,-597000.0,1644000.0,247000.0,189000.0,365000.0,431000.0,2716000.0,3295000.0,87000.0,87000.0,КОМИ,I,-0.09535218016291327,0.03203240058910162,25.34817813765182,-0.08115644261813912
11267958,1101167833,56,12300,2024,1000,7182000.0,6261000.0,886000.0,-597000.0,153000.0,247000.0,898000.0,365000.0,3602000.0,2716000.0,87000.0,87000.0,КОМИ,I,0.12336396546922862,0.024153248195446973,46.94117647058823,0.14710110206037375
10170256,7802616598,43,12300,2022,1000,12417000.0,12317000.0,76000.0,130000.0,0.0,531000.0,1842000.0,8184000.0,790000.0,714000.0,,,САНКТ-ПЕТЕРБУРГ,F,0.006120641056615929,,,0.00811886011204027
10170256,7802616598,43,12300,2023,1000,2350000.0,12417000.0,9000.0,76000.0,1061000.0,,5884000.0,1842000.0,799000.0,790000.0,,,САНКТ-ПЕТЕРБУРГ,F,0.003829787234042553,,2.214891611687088,-0.8107433357493758
10170256,7802616598,43,12300,2024,1000,1600000.0,2350000.0,13000.0,9000.0,874000.0,1061000.0,6149000.0,5884000.0,812000.0,799000.0,40000.0,,САНКТ-ПЕТЕРБУРГ,F,0.008125,0.04926108374384237,1.8306636155606408,-0.3191489361702128
6453645,6952012378,86,12300,2022,1000,2125000.0,1541000.0,166000.0,143000.0,,,69000.0,54000.0,1134000.0,955000.0,,,ТВЕРСКАЯ,Q,0.07811764705882353,,,0.3789746917585983
6453645,6952012378,86,12300,2023,1000,2455000.0,2125000.0,137000.0,166000.0,55000.0,,18000.0,69000.0,1043000.0,1134000.0,,,ТВЕРСКАЯ,Q,0.05580448065173116,,44.63636363636363,0.15529411764705883
6453645,6952012378,86,12300,2024,1000,2073000.0,2455000.0,-721000.0,137000.0,45000.0,55000.0,44000.0,18000.0,374000.0,1043000.0,,,ТВЕРСКАЯ,Q,-0.3478051133622769,,46.06666666666667,-0.15560081466395112
7916873,7743885405,52,12300,2022,1000,41343000.0,32123000.0,9965000.0,8952000.0,,,6738000.0,3651000.0,22785000.0,16528000.0,0,,СМОЛЕНСКАЯ,H,0.241032339210991,0.0,,0.2870217601095788
7916873,7743885405,52,12300,2023,1000,44390000.0,41343000.0,15634000.0,9965000.0,,,6143000.0,6738000.0,33897000.0,22785000.0,,,СМОЛЕНСКАЯ,H,0.3521964406397837,,,0.07370050552693322
7916873,7743885405,52,12300,2024,1000,47445000.0,44390000.0,18105000.0,15634000.0,,,27276000.0,6143000.0,28583000.0,33897000.0,,,СМОЛЕНСКАЯ,H,0.38159974707556116,,,0.0688218067132237
1072871,1515907345,49,12165,2023,1000,667000.0,,384000.0,-11000.0,,,408000.0,529000.0,-155000.0,-539000.0,0,10000.0,СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ,H,0.5757121439280359,-0.0,,
1039440,7612033277,52,12165,2022,1000,1484000.0,60000.0,-287000.0,43000.0,,,165000.0,,10000.0,84000.0,,,ЯРОСЛАВСКАЯ,H,-0.19339622641509435,,,23.733333333333334
1039440,7612033277,52,12300,2023,1000,1781000.0,1484000.0,106000.0,-287000.0,,,161000.0,165000.0,10000.0,10000.0,,,ЯРОСЛАВСКАЯ,H,0.05951712521055587,,,0.20013477088948786
1039440,7612033277,52,12300,2024,1000,660000.0,1781000.0,-184000.0,106000.0,0.0,,133000.0,161000.0,-174000.0,10000.0,100000.0,,ЯРОСЛАВСКАЯ,H,-0.2787878787878788,-0.5747126436781609,,-0.6294216732172937
11884371,5248044997,49,12300,2023,1000,25361000.0,188000.0,88000.0,6000.0,9230000.0,,20517000.0,40000.0,1550000.0,10000.0,,,НИЖЕГОРОДСКАЯ,H,0.0034698947202397384,,2.747670639219935,133.89893617021278
11884371,5248044997,49,12300,2024,1000,35935000.0,25361000.0,77000.0,88000.0,8725000.0,9230000.0,14675000.0,20517000.0,1345000.0,1550000.0,,,НИЖЕГОРОДСКАЯ,H,0.002142757757061361,,4.118624641833811,0.41693939513426126
8468259,5722997016,41,12300,2022,1000,4047000.0,8788000.0,8000.0,1534000.0,0.0,,183000.0,262000.0,-5000.0,24000.0,175000.0,52000.0,ОРЛОВСКАЯ,F,0.0019767729182110206,-35.0,,-0.5394856622667273
8468259,5722997016,42,12300,2023,1000,11597000.0,4047000.0,1307000.0,8000.0,276000.0,,553000.0,183000.0,1302000.0,-5000.0,297000.0,175000.0,ОРЛОВСКАЯ,F,0.11270156074846943,0.22811059907834103,42.018115942028984,1.8655794415616507
8468259,5722997016,42,12300,2024,1000,23579000.0,11597000.0,245000.0,1307000.0,280000.0,276000.0,4723000.0,553000.0,1547000.0,1302000.0,704000.0,297000.0,ОРЛОВСКАЯ,F,0.010390601806692396,0.4550743374272786,84.21071428571429,1.033198240924377
6793004,2801081301,68,12300,2022,1000,6362000.0,3013000.0,-775000.0,408000.0,,,1022000.0,838000.0,16947000.0,17722000.0,9348000.0,10813000.0,АМУРСКАЯ,L,-0.12181703866708582,0.5516020534607895,,1.1115167607036176
6793004,2801081301,68,12300,2023,1000,9783000.0,6362000.0,3315000.0,-775000.0,,,1310000.0,1022000.0,20262000.0,16947000.0,5763000.0,9348000.0,АМУРСКАЯ,L,0.338853112542165,0.2844240450103642,,0.5377239861678718
6793004,2801081301,68,12300,2024,1000,10638000.0,9783000.0,2636000.0,3315000.0,,,1621000.0,1310000.0,22898000.0,20262000.0,1175000.0,5763000.0,АМУРСКАЯ,L,0.2477909381462681,0.05131452528605118,,0.08739650413983441
8012685,5402566010,52,12300,2022,1000,350000.0,155000.0,12000.0,2000.0,89000.0,89000.0,525000.0,517000.0,94000.0,82000.0,10000.0,,НОВОСИБИРСКАЯ,H,0.03428571428571429,0.10638297872340426,3.932584269662921,1.2580645161290323
8012685,5402566010,52,12300,2024,1000,768000.0,,3000.0,,89000.0,89000.0,631000.0,449000.0,97000.0,94000.0,0,103000.0,НОВОСИБИРСКАЯ,H,0.00390625,0.0,8.629213483146067,
995562,4410002190,47,12300,2022,1000,17219000.0,20490000.0,1034000.0,1026000.0,1905000.0,1171000.0,,,10000.0,10000.0,2029000.0,1061000.0,КОСТРОМСКАЯ,G,0.06004994482838725,202.9,9.038845144356955,-0.15963884821864324
995562,4410002190,47,12300,2023,1000,19469000.0,17219000.0,968000.0,1034000.0,1112000.0,1905000.0,,,10000.0,10000.0,967000.0,2029000.0,КОСТРОМСКАЯ,G,0.04972006780009246,96.7,17.508093525179856,0.13066960915268017
995562,4410002190,47,12300,2024,1000,17846000.0,19469000.0,1303000.0,968000.0,677000.0,1112000.0,,,10000.0,10000.0,706000.0,967000.0,КОСТРОМСКАЯ,G,0.07301356046172812,70.6,26.360413589364846,-0.08336329549540294
8475364,4824063895,95,12300,2022,1000,1662000.0,3003000.0,121000.0,214000.0,,,,,5000.0,10000.0,,,ЛИПЕЦКАЯ,S,0.07280385078219014,,,-0.44655344655344653
8475364,4824063895,95,12300,2023,1000,1953000.0,1662000.0,154000.0,121000.0,,,,,5000.0,5000.0,,,ЛИПЕЦКАЯ,S,0.07885304659498207,,,0.17509025270758122
8475364,4824063895,70,12300,2024,1000,2794000.0,1953000.0,201000.0,154000.0,,,,,10000.0,5000.0,,,ЛИПЕЦКАЯ,M,0.07193987115246958,,,0.4306195596518177
10108403,2465160434,73,12300,2022,1000,1293000.0,989000.0,29000.0,44000.0,,,343000.0,471000.0,608000.0,579000.0,,,КРАСНОЯРСКИЙ,M,0.02242846094354215,,,0.30738119312436807
